obsid,xid,dist_pc,wave,star_mjy,chi_star,ra_obs,de_obs,level,path
1342241949,V* EK Eri,64.16920135011999,100,10.0012,2.32661,65.16132255712519,-6.24618225715527,level2_5,/data/wyatt_archive/gkennedy/hsa/auto/AIOURL278293763/1342241949/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_green_0421_m0615_00_v1.0_1471998919021.fits.gz
1342241953,HD 28069,47.826752372206926,70,3.11659,29.5534,66.48923777505729,5.150161311389292,level2_5,/data/wyatt_archive/gkennedy/hsa/auto/AIOURL278293909/1342241953/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_blue_0426_p0509_00_v1.0_1471999021626.fits.gz
1342242001,2MASS J04324911+2253027,164.52509830374623,70,0.7082480000000001,,68.20468181859778,22.884070511979594,level2_5,/data/wyatt_archive/gkennedy/hsa/auto/AIOURL278306440/1342242001/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_blue_0433_p2253_00_v1.0_1472000884409.fits.gz
1342242068,HD 283759,162.85318785115214,70,0.41413800000000006,7.11485,69.20483988956086,24.216308848959923,level2_5,/data/wyatt_archive/gkennedy/hsa/auto/AIOURL278293077/1342242068/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_blue_0437_p2413_00_v1.0_1472002690051.fits.gz
1342242070,HD 283759,162.85318785115214,100,0.203987,3.47971,69.20483988956086,24.216308848959923,level2_5,/data/wyatt_archive/gkennedy/hsa/auto/AIOURL280900422/1342242070/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_green_0437_p2413_00_v1.0_1472002586564.fits.gz
1342242078,V* EX Eri,56.179775280898866,100,2.1151400000000002,9.76357,71.60727030221042,-28.087386366320747,level2_5,/data/wyatt_archive/gkennedy/hsa/auto/AIOURL278294045/1342242078/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_green_0446_m2805_00_v1.0_1472008256881.fits.gz
1342242086,HD 35416,67.74838250736764,70,2.2414,11.5414,80.80095992312556,-31.749025517856776,level2_5,/data/wyatt_archive/gkennedy/hsa/auto/AIOURL278293910/1342242086/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_blue_0523_m3145_00_v1.0_1472004133093.fits.gz
1342242088,HD 38397,53.73455131649651,70,1.68442,35.0824,85.89931666985244,-39.92348553104125,level2_5,/data/wyatt_archive/gkennedy/hsa/auto/AIOURL278293911/1342242088/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_blue_0544_m3955_00_v1.0_1472004050902.fits.gz
1342242506,HD 33240,283.06159420289856,100,2.16753,1.45686,76.91067342226435,-28.977503541042786,level2_5,/data/wyatt_archive/gkennedy/hsa/auto/AIOURL278293764/1342242506/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_green_0508_m2859_00_v1.0_1472004137831.fits.gz
1342242512,HD 33844,106.10192150579849,100,4.529929999999999,0.06889429999999999,78.15053422684778,-14.951005578436869,level2_5,/data/wyatt_archive/gkennedy/hsa/auto/AIOURL278293765/1342242512/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_green_0513_m1457_00_v1.0_1472004373605.fits.gz
1342242530,HD 34909,184.6006165660594,100,2.1536,2.04624,80.15612978417846,-5.82274455104151,level2_5,/data/wyatt_archive/gkennedy/hsa/auto/AIOURL278293766/1342242530/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_green_0521_m0549_00_v1.0_1472005270223.fits.gz
1342242534,HD 38529,39.277297721916725,70,17.098699999999997,21.0141,86.64519971624378,1.1677103500124617,level2_5,/data/wyatt_archive/gkennedy/hsa/auto/AIOURL278294009/1342242534/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_blue_0547_p0110_00_v1.0_1472006232661.fits.gz
1342242536,HD 38858,15.236934328813046,70,14.668700000000001,27.0514,87.14579582981449,-4.0954262777985475,level2_5,/data/wyatt_archive/gkennedy/hsa/auto/AIOURL278294010/1342242536/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_blue_0549_m0406_00_v1.0_1472007325371.fits.gz
1342242538,HD 38273,87.31184297838158,70,1.26818,19.8394,86.10613401666807,-5.464833716386501,level2_5,/data/wyatt_archive/gkennedy/hsa/auto/AIOURL278293912/1342242538/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_blue_0544_m0528_00_v1.0_1472006304607.fits.gz
1342242540,HD 37546,89.59369260404068,70,1.04143,22.5249,84.77310609312762,-5.897611421665473,level2_5,/data/wyatt_archive/gkennedy/hsa/auto/AIOURL278293913/1342242540/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_blue_0539_m0554_00_v1.0_1472006122249.fits.gz
1342242571,HD 30957,37.60416353298637,70,2.45464,1.15344,74.10885482298708,64.40246364373982,level2_5,/data/wyatt_archive/gkennedy/hsa/auto/AIOURL278294112/1342242571/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_blue_0456_p6424_00_v1.0_1472006407857.fits.gz
1342242647,LTT 8444,24.420024420024422,70,6.8618,10.4606,319.61475660891654,-43.33457379860981,level2_5,/data/wyatt_archive/gkennedy/hsa/auto/AIOURL278294607/1342242647/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_blue_2118_m4320_00_v1.0_1472008250016.fits.gz
1342242649,HD 202628,24.420024420024422,100,3.3835100000000002,20.3033,319.61475660891654,-43.33457379860981,level2_5,/data/wyatt_archive/gkennedy/hsa/auto/AIOURL278294608/1342242649/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_green_2118_m4320_00_v1.0_1472007844677.fits.gz
1342242662,HD 37487,89.57683901250492,70,1.40592,17.9851,84.88570738737292,12.00372997215257,level2_5,/data/wyatt_archive/gkennedy/hsa/auto/AIOURL278293914/1342242662/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_blue_0540_p1200_00_v1.0_1472008163321.fits.gz
1342242664,HD 39828,142.9551692589204,100,3.0542,0.70917,88.9127689915382,13.001860249096625,level2_5,/data/wyatt_archive/gkennedy/hsa/auto/AIOURL278293767/1342242664/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_green_0556_p1300_00_v1.0_1472008527456.fits.gz
1342242670,HD 37124,33.670033670033675,100,1.72789,-0.14010999999999998,84.26006965998694,20.729358833333333,level2_5,/data/wyatt_archive/gkennedy/hsa/auto/AIOURL278294011/1342242670/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_green_0537_p2044_00_v1.0_1472009948427.fits.gz
1342242686,2MASS J05061674+2446102,191.6590003066544,70,0.189185,1.4607299999999999,76.569810815838,24.769429023886506,level2_5,/data/wyatt_archive/gkennedy/hsa/auto/AIOURL278306475/1342242686/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_blue_0506_p2446_00_v1.0_1472009095069.fits.gz
1342242692,HD 54371,25.194247649376692,70,6.228619999999999,2.1427099999999997,107.39698380531252,25.72805158566952,level2_5,/data/wyatt_archive/gkennedy/hsa/auto/AIOURL278294113/1342242692/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_blue_0710_p2544_00_v1.0_1472009148287.fits.gz
1342242703,HR 2918,41.48947204646821,70,13.488999999999999,0.992857,114.14423187766589,5.8622661988895635,level2_5,/data/wyatt_archive/gkennedy/hsa/auto/AIOURL278294115/1342242703/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_blue_0737_p0552_00_v1.0_1472009968548.fits.gz
1342242705,V* V789 Mon,36.96461377523297,70,2.50847,0.903177,111.3081355919924,-0.4271305788197041,level2_5,/data/wyatt_archive/gkennedy/hsa/auto/AIOURL278294116/1342242705/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_blue_0725_m0026_00_v1.0_1472009987671.fits.gz
1342242723,V* AT Mic,10.695187165775401,100,8.892900000000001,0.714734,310.46425392254713,-32.43647414557632,level2_5,/data/wyatt_archive/gkennedy/hsa/auto/AIOURL278294225/1342242723/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_green_2042_m3226_00_v1.0_1472013963099.fits.gz
1342242744,SH 2-216,125.93823988715931,70,0.00237452,5.652,70.83870646917673,46.7015766286812,level2_5,/data/wyatt_archive/gkennedy/hsa/auto/AIOURL278294158/1342242744/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_blue_0443_p4642_00_v1.0_1472013759686.fits.gz
1342242756,HD 48780,56.60078335484163,70,1.00066,6.65107,101.97279590756077,52.25082745436399,level2_5,/data/wyatt_archive/gkennedy/hsa/auto/AIOURL278293915/1342242756/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_blue_0648_p5215_00_v1.0_1472012510574.fits.gz
1342242760,HD 40979,33.944331296673454,100,2.73201,5.00433,91.12520491140172,44.25992308960618,level2_5,/data/wyatt_archive/gkennedy/hsa/auto/AIOURL278294012/1342242760/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_green_0604_p4416_00_v1.0_1472014975128.fits.gz
1342242781,GJ 3452,12.764871074802144,70,2.60403,1.6934200000000001,113.84049219966046,54.8497593145836,level2_5,/data/wyatt_archive/gkennedy/hsa/auto/AIOURL278293916/1342242781/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_blue_0735_p5451_00_v1.0_1472014099940.fits.gz
1342243051,TYC 7443-1102-1,50.17561465127948,100,0.38366800000000006,7.720289999999999,299.01835110015486,-32.12736453297469,level2_5,/data/wyatt_archive/gkennedy/hsa/auto/AIOURL278294226/1342243051/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_green_1956_m3208_00_v1.0_1472015010039.fits.gz
1342243051,UCAC3 116-474938,,100,0.468485,2.3488900000000004,299.0123797164583,-32.12210484756425,level2_5,/data/wyatt_archive/gkennedy/hsa/auto/AIOURL278294226/1342243051/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_green_1956_m3208_00_v1.0_1472015010039.fits.gz
1342243053,HD 192758,67.20430107526882,100,1.35381,27.153000000000002,304.5659866753655,-42.86027846971879,level2_5,/data/wyatt_archive/gkennedy/hsa/auto/AIOURL278293788/1342243053/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_green_2018_m4252_00_v1.0_1472013215882.fits.gz
1342243057,HD 191089,50.13536548681439,100,1.52597,31.0909,302.27188569456024,-26.224263082425367,level2_5,/data/wyatt_archive/gkennedy/hsa/auto/AIOURL278293789/1342243057/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_green_2009_m2613_00_v1.0_1472013257743.fits.gz
1342243064,HD 25821,159.9897606553181,70,0.438174,22.5025,61.782415959842545,38.45414561791511,level2_5,/data/wyatt_archive/gkennedy/hsa/auto/AIOURL278293917/1342243064/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_blue_0407_p3827_00_v1.0_1472014447931.fits.gz
1342243086,2MASS J04390163+2336029,,70,0.15379299999999999,,69.75683741248638,23.600747645903354,level2_5,/data/wyatt_archive/gkennedy/hsa/auto/AIOURL278306496/1342243086/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_blue_0439_p2336_00_v1.0_1472015032603.fits.gz
1342243115,* 63 Gem,34.013026989336915,70,17.631999999999998,0.661334,111.9346123576004,21.444877281515733,level2_5,/data/wyatt_archive/gkennedy/hsa/auto/AIOURL278294465/1342243115/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_blue_0728_p2127_00_v1.0_1472015277963.fits.gz
1342243119,HD 61005,36.73769287288759,70,2.26812,32.5439,113.94753847794331,-32.2036483908244,level2_5,/data/wyatt_archive/gkennedy/hsa/auto/AIOURL278294609/1342243119/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_blue_0736_m3212_00_v1.0_1472016281794.fits.gz
1342243231,HD 70313,50.42864346949067,100,3.45962,21.2428,125.95192755941312,53.219377774936994,level2_5,/data/wyatt_archive/gkennedy/hsa/auto/AIOURL278294418/1342243231/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_green_0824_p5313_00_v1.0_1472019182928.fits.gz
1342243342,HD 104860,45.004500450045,100,1.0395999999999999,26.0135,181.14006105650245,66.33676273568946,level2_5,/data/wyatt_archive/gkennedy/hsa/auto/AIOURL278294419/1342243342/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_green_1205_p6620_00_v1.0_1472022641345.fits.gz
1342243344,HD 113337,36.88675765400222,70,8.045770000000001,28.793000000000003,195.4442135157103,63.610311294446525,level2_5,/data/wyatt_archive/gkennedy/hsa/auto/AIOURL278294612/1342243344/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_blue_1302_p6337_00_v1.0_1472023864416.fits.gz
1342243346,HD 127821,31.786395422759057,70,7.976260000000001,25.1949,217.69061617967185,63.18581908819548,level2_5,/data/wyatt_archive/gkennedy/hsa/auto/AIOURL278294613/1342243346/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_blue_1431_p6311_00_v1.0_1472024124648.fits.gz
1342243378,HD 142139,69.76322361903699,70,4.59537,9.93753,239.02436180820354,-60.48273780929621,level2_5,/data/wyatt_archive/gkennedy/hsa/auto/AIOURL278294384/1342243378/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_blue_1556_m6029_00_v1.0_1472026381702.fits.gz
1342243380,HD 93738,154.8562933597621,70,1.94117,0.672704,161.97289395601703,-64.26279153729216,level2_5,/data/wyatt_archive/gkennedy/hsa/auto/AIOURL278294385/1342243380/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_blue_1048_m6416_00_v1.0_1472027736428.fits.gz
1342243382,HD 92536,145.1378809869376,70,1.80018,12.2491,159.84499807694553,-64.11175352062484,level2_5,/data/wyatt_archive/gkennedy/hsa/auto/AIOURL278294386/1342243382/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_blue_1039_m6407_00_v1.0_1472026308901.fits.gz
1342243384,HD 71722,69.44444444444444,100,1.73864,30.5693,126.60481047092188,-52.80749008729181,level2_5,/data/wyatt_archive/gkennedy/hsa/auto/AIOURL278294420/1342243384/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_green_0826_m5248_00_v1.0_1472023693114.fits.gz
1342243414,HD 30562,26.42007926023778,100,7.49371,0.10026900000000001,72.15267391976367,-5.674891972211838,level2_5,/data/wyatt_archive/gkennedy/hsa/auto/AIOURL278294013/1342243414/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_green_0449_m0540_00_v1.0_1472027638459.fits.gz
1342243418,V* V1198 Ori,33.884406734864676,70,6.264740000000001,-0.670546,74.57021497131207,0.4537149865987799,level2_5,/data/wyatt_archive/gkennedy/hsa/auto/AIOURL278294117/1342243418/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_blue_0458_p0027_00_v1.0_1472024832368.fits.gz
1342243422,HD 34445,46.15207107418945,100,1.90859,0.71837,79.42074903746287,7.352848351895354,level2_5,/data/wyatt_archive/gkennedy/hsa/auto/AIOURL278294014/1342243422/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_green_0518_p0721_00_v1.0_1472026912226.fits.gz
1342243456,2MASS J04390396+2544264,,70,0.100636,,69.76652818321949,25.740579282358045,level2_5,/data/wyatt_archive/gkennedy/hsa/auto/AIOURL278306515/1342243456/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_blue_0439_p2544_00_v1.0_1472026122628.fits.gz
1342243460,2MASS J04382134+2609137,138.31449950898354,70,0.808859,,69.58893328250929,26.153750834580165,level2_5,/data/wyatt_archive/gkennedy/hsa/auto/AIOURL278306517/1342243460/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_blue_0438_p2609_00_v1.0_1472026730770.fits.gz
1342243462,2MASS J04381486+2611399,,70,0.08919889999999998,,69.56202912203096,26.194357764446934,level2_5,/data/wyatt_archive/gkennedy/hsa/auto/AIOURL278306518/1342243462/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_blue_0438_p2612_00_v1.0_1472026349971.fits.gz
1342243474,HD 282477,173.63824208643712,70,0.7377319999999999,6.69687,72.33452616098948,30.306340112505197,level2_5,/data/wyatt_archive/gkennedy/hsa/auto/AIOURL278293918/1342243474/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_blue_0449_p3018_00_v1.0_1472027373946.fits.gz
1342243718,* c Aql,61.19951040391677,70,4.71116,19.6807,292.25410246425474,1.950338147772655,level2_5,/data/wyatt_archive/gkennedy/hsa/auto/AIOURL278294387/1342243718/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_blue_1929_p0157_00_v1.0_1472029060837.fits.gz
1342243718,TYC 469-6229-1,61.19951040391677,70,4.71116,19.6807,292.2541028792174,1.950342666106196,level2_5,/data/wyatt_archive/gkennedy/hsa/auto/AIOURL278294387/1342243718/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_blue_1929_p0157_00_v1.0_1472029060837.fits.gz
1342243720,HD 186025,148.05164041217574,70,0.932683,4.70921,295.493011297185,1.1817664568482973,level2_5,/data/wyatt_archive/gkennedy/hsa/auto/AIOURL278293919/1342243720/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_blue_1942_p0111_00_v1.0_1472028511707.fits.gz
1342243724,HR 7421,60.90467808832396,100,13.928999999999998,1.52394,292.84013155737273,26.617257436945547,level2_5,/data/wyatt_archive/gkennedy/hsa/auto/AIOURL278293768/1342243724/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_green_1931_p2637_00_v1.0_1472028536801.fits.gz
1342243726,HD 185269,52.35602094240837,100,3.38471,1.29116,294.2987984064459,28.4995850468598,level2_5,/data/wyatt_archive/gkennedy/hsa/auto/AIOURL278294015/1342243726/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_green_1937_p2830_00_v1.0_1472030399708.fits.gz
1342243726,TYC 2150-5013-1,52.35602094240837,100,3.38471,1.29116,294.2987984064459,28.4995850468598,level2_5,/data/wyatt_archive/gkennedy/hsa/auto/AIOURL278294015/1342243726/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_green_1937_p2830_00_v1.0_1472030399708.fits.gz
1342243740,HD 61994,29.111488266614646,70,6.11656,0.0743911,116.87649236774931,70.20617397210371,level2_5,/data/wyatt_archive/gkennedy/hsa/auto/AIOURL278294118/1342243740/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_blue_0748_p7012_00_v1.0_1472028719019.fits.gz
1342243766,HD 198093,53.7799218039937,70,1.36323,18.7939,312.0450188909802,-6.022836347777332,level2_5,/data/wyatt_archive/gkennedy/hsa/auto/AIOURL278293920/1342243766/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_blue_2048_m0601_00_v1.0_1472029962305.fits.gz
1342243771,* iot Del,57.93742757821552,100,2.88304,20.4718,309.4548014356919,11.377645247406702,level2_5,/data/wyatt_archive/gkennedy/hsa/auto/AIOURL278294421/1342243771/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_green_2038_p1123_00_v1.0_1472029594317.fits.gz
1342243792,* pi. Ara,44.56327985739751,100,4.62361,23.535,264.52267888059816,-54.50094851203495,level2_5,/data/wyatt_archive/gkennedy/hsa/auto/AIOURL278294422/1342243792/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_green_1738_m5430_00_v1.0_1472030142002.fits.gz
1342243794,CD-51 10924,16.03463481119217,100,2.50986,-1.40432,262.54525573945494,-51.637615374175866,level2_5,/data/wyatt_archive/gkennedy/hsa/auto/AIOURL278294442/1342243794/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_green_1730_m5138_00_v1.0_1472032096263.fits.gz
1342243794,TYC 8354-785-1,16.03463481119217,100,2.50986,-1.40432,262.54525573945494,-51.637615374175866,level2_5,/data/wyatt_archive/gkennedy/hsa/auto/AIOURL278294442/1342243794/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_green_1730_m5138_00_v1.0_1472032096263.fits.gz
1342244236,HD 190362,45.82195421470336,70,1.38649,-0.281408,301.002672369856,18.731208401569056,level2_5,/data/wyatt_archive/gkennedy/hsa/auto/AIOURL278293921/1342244236/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_blue_2004_p1844_00_v1.0_1472034971423.fits.gz
1342244238,HD 189733,19.84126984126984,100,2.62744,0.14415999999999998,300.18212834390886,22.709994120380827,level2_5,/data/wyatt_archive/gkennedy/hsa/auto/AIOURL278294017/1342244238/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_green_2001_p2243_00_v1.0_1472036491775.fits.gz
1342244242,HD 190228,63.41154090044388,100,3.03924,1.14133,300.7536252567714,28.30661774981565,level2_5,/data/wyatt_archive/gkennedy/hsa/auto/AIOURL278294018/1342244242/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_green_2003_p2818_00_v1.0_1472036595689.fits.gz
1342244262,V* WY Cnc,70.8400926588412,70,0.863513,1.45296,135.48098715449345,26.689489183707675,level2_5,/data/wyatt_archive/gkennedy/hsa/auto/AIOURL278294119/1342244262/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_blue_0902_p2641_00_v1.0_1472037036263.fits.gz
1342244280,HD 72687,44.22821760283061,70,1.8034100000000002,4.358630000000001,128.31391430367051,-29.95652721768581,level2_5,/data/wyatt_archive/gkennedy/hsa/auto/AIOURL278294388/1342244280/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_blue_0833_m2957_00_v1.0_1472040910451.fits.gz
1342244866,* tau Cyg,20.341741253051268,70,77.3792,0.933291,318.6987424657932,38.04672340888471,level2_5,/data/wyatt_archive/gkennedy/hsa/auto/AIOURL278294466/1342244866/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_blue_2115_p3803_00_v1.0_1472038680563.fits.gz
1342244879,NGC 7293,200.9646302250804,70,0.00104836,8.174669999999999,337.41074793125216,-20.83716340324043,level2_5,/data/wyatt_archive/gkennedy/hsa/auto/AIOURL278294160/1342244879/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_blue_2230_m2050_00_v1.0_1472041687459.fits.gz
1342245204,HD 60737,39.40110323089046,100,1.30671,11.0192,114.56841625874313,47.7481004537037,level2_5,/data/wyatt_archive/gkennedy/hsa/auto/AIOURL278294389/1342245204/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_green_0738_p4745_00_v1.0_1472053583561.fits.gz
1342245666,* tau01 Aqr,108.87434811484066,100,2.04634,13.8763,341.9283146733968,-14.056459373508728,level2_5,/data/wyatt_archive/gkennedy/hsa/auto/AIOURL278294423/1342245666/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_green_2248_m1403_00_v1.0_1472057088953.fits.gz
1342245668,* pi. PsA,29.420417769932328,70,14.877200000000002,-0.182855,345.87454114824595,-34.74912356432786,level2_5,/data/wyatt_archive/gkennedy/hsa/auto/AIOURL278294467/1342245668/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_blue_2303_m3445_00_v1.0_1472054944110.fits.gz
1342245708,V* AS Dra,43.000765413624364,70,3.22994,1.42813,185.5434129637812,73.24912348304156,level2,/data/wyatt_archive/gkennedy/hsa/auto/AIOURL278294121/1342245708/level2/HPPPMAPB/hpacs1342245708_20hpppmapb_00_1469609231639.fits.gz
1342245709,V* AS Dra,43.000765413624364,70,3.22994,1.42813,185.5434129637812,73.24912348304156,level2,/data/wyatt_archive/gkennedy/hsa/auto/AIOURL278294123/1342245709/level2/HPPPMAPB/hpacs1342245709_20hpppmapb_00_1469608596919.fits.gz
1342246189,HR 7955,27.29257641921397,70,41.3632,1.41569,311.3376284138992,57.57891274305556,level2_5,/data/wyatt_archive/gkennedy/hsa/auto/AIOURL278294468/1342246189/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_blue_2045_p5735_00_v1.0_1472074476447.fits.gz
1342246223,HD 81809,30.413625304136247,70,26.628700000000006,2.70155,141.94410573026482,-6.071417735225166,level2_5,/data/wyatt_archive/gkennedy/hsa/auto/AIOURL278294469/1342246223/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_blue_0928_m0604_00_v1.0_1472076722122.fits.gz
1342246681,V* ZZ Psc,17.537829097363012,100,0.0027124000000000002,-0.7062069999999999,352.19709680047293,5.247472436366,level2_5,/data/wyatt_archive/gkennedy/hsa/auto/AIOURL278294589/1342246681/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_green_2329_p0515_00_v1.0_1472091263048.fits.gz
1342246683,V* ZZ Psc,17.537829097363012,100,0.0027124000000000002,-0.7062069999999999,352.19709680047293,5.247472436366,level2_5,/data/wyatt_archive/gkennedy/hsa/auto/AIOURL280900817/1342246683/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_green_2329_p0515_00_v1.0_1472090656177.fits.gz
1342246685,V* ZZ Psc,17.537829097363012,100,0.0027124000000000002,-0.7062069999999999,352.19709680047293,5.247472436366,level2_5,/data/wyatt_archive/gkennedy/hsa/auto/AIOURL280900818/1342246685/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_green_2329_p0515_00_v1.0_1472089529604.fits.gz
1342246704,G 263-10,21.906476868951074,70,2.0227,1.45146,329.6053746814921,75.58913623861196,level2,/data/wyatt_archive/gkennedy/hsa/auto/AIOURL278294592/1342246704/level2/HPPPMAPB/hpacs1342246704_20hpppmapb_00_1469621507841.fits.gz
1342246705,G 263-10,21.906476868951074,70,2.0227,1.45146,329.6053746814921,75.58913623861196,level2,/data/wyatt_archive/gkennedy/hsa/auto/AIOURL278294594/1342246705/level2/HPPPMAPB/hpacs1342246705_20hpppmapb_00_1469622486892.fits.gz
1342246706,G 263-10,21.906476868951074,100,1.0,1.88588,329.6053746814921,75.58913623861196,level2,/data/wyatt_archive/gkennedy/hsa/auto/AIOURL278294596/1342246706/level2/HPPPMAPB/hpacs1342246706_20hpppmapb_00_1469614697943.fits.gz
1342246707,G 263-10,21.906476868951074,100,1.0,1.88588,329.6053746814921,75.58913623861196,level2,/data/wyatt_archive/gkennedy/hsa/auto/AIOURL278294598/1342246707/level2/HPPPMAPB/hpacs1342246707_20hpppmapb_00_1469614003610.fits.gz
1342246764,BD-05 5715,8.802816901408454,100,4.13396,0.1695,332.4220469042925,-4.640813282916667,level2_5,/data/wyatt_archive/gkennedy/hsa/auto/AIOURL278294447/1342246764/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_green_2210_m0438_00_v1.0_1472090660491.fits.gz
1342246766,* kap Psc,47.058823529411775,70,8.28006,19.7332,351.73345004450783,1.255280604163488,level2_5,/data/wyatt_archive/gkennedy/hsa/auto/AIOURL278294394/1342246766/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_blue_2327_p0115_00_v1.0_1472091165456.fits.gz
1342246848,* psi Vel,18.814675446848547,70,74.7935,1.47443,142.67432284783277,-40.46652632917196,level2_5,/data/wyatt_archive/gkennedy/hsa/auto/AIOURL278294470/1342246848/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_blue_0931_m4028_00_v1.0_1472093769867.fits.gz
1342246904,HD 10009,40.387722132471715,70,8.82869,-0.675046,24.40805646623766,-9.403506513878293,level2_5,/data/wyatt_archive/gkennedy/hsa/auto/AIOURL278294471/1342246904/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_blue_0138_m0924_00_v1.0_1472102613272.fits.gz
1342247318,V* AS Dra,43.000765413624364,70,3.22994,1.42813,185.5434129637812,73.24912348304156,level2_5,/data/wyatt_archive/gkennedy/hsa/auto/AIOURL278294124/1342247318/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_blue_1222_p7315_00_v1.0_1472107998270.fits.gz
