"obsid","xid","dist_pc","filter","wave","model_jy","star_jy","chi_star","ra_obs","de_obs"
1342216523,"V* V1098 Tau",,"PACS100",100,0.000637677,0.000637677,1.04482,63.70001523771444,27.876092302497618
1342216523,"V* V1098 Tau",,"PACS70",70,0.00128878,0.00128878,1.59859,63.70001523771444,27.876092302497618
1342216535,"EM* LkCa 4",129.83977771430054,"PACS100",100,0.000320207,0.000320207,1.06941,64.1171368597344,28.126511276872854
1342216535,"EM* LkCa 4",129.83977771430054,"PACS70",70,0.000643488,0.000643488,1.81337,64.1171368597344,28.126511276872854
1342216539,"V* V1312 Tau",130.26939711323016,"PACS100",100,0.000141556,0.000141556,1.80408,64.41230035720746,28.550079666873284
1342216539,"V* V1312 Tau",130.26939711323016,"PACS70",70,0.000286747,0.000286747,0.782991,64.41230035720746,28.550079666873284
1342226675,"V* V1070 Tau",126.36633600808744,"PACS100",100,0.000313873,0.000313873,0.633413,64.92198995514455,27.829961077868937
1342226675,"V* V1070 Tau",126.36633600808744,"PACS70",70,0.000632919,0.000632919,0.875584,64.92198995514455,27.829961077868937
1342217472,"EM* LkCa 15",,"PACS100",100,0.427098,0.00105155,39.4277,69.82416567989071,22.350886678126813
1342217472,"EM* LkCa 15",,"PACS70",70,0.617808,0.00196884,38.4766,69.82416567989071,22.350886678126813
1342269262,"EM* LkHA 215",716.8458781362007,"PACS100",100,0.386797,0.000454828,39.5325,98.17405028869553,10.15948601444515
1342269262,"EM* LkHA 215",716.8458781362007,"PACS70",70,0.573097,0.000918871,38.5818,98.17405028869553,10.15948601444515
1342262507,"EM* LkHA 257",794.6598855689765,"PACS100",100,0.0194075,0.0000451896,32.6142,328.5782364554096,47.20267667231514
1342262507,"EM* LkHA 257",794.6598855689765,"PACS70",70,0.0359574,0.0000911999,36.6719,328.5782364554096,47.20267667231514
1342269248,"V* EU Ser",1297.6901116013496,"PACS100",100,0.00377716,0.000733536,4.78863,274.78913989343897,-13.844784066666486
1342269248,"V* EU Ser",1297.6901116013496,"PACS70",70,0.0165924,0.00142693,3.18878,274.78913989343897,-13.844784066666486
1342270796,"EM* LkHA 339",859.9191675982457,"PACS100",100,0.302929,0.0000385964,31.3444,92.7410064054599,-6.244348332962921
1342270796,"EM* LkHA 339",859.9191675982457,"PACS70",70,0.539988,0.0000779056,37.0403,92.7410064054599,-6.244348332962921
1342269266,"HD 259431",725.268349289237,"PACS100",100,22.1811,0.000585781,39.6568,98.27161854605446,10.322206751111153
1342269266,"HD 259431",725.268349289237,"PACS70",70,20.2317,0.00117703,38.6526,98.27161854605446,10.322206751111153
1342269020,"CD-38 11837",2058.460271716756,"PACS100",100,0.730337,0.000342291,33.8756,261.18626629252185,-38.730965721851675
1342269020,"CD-38 11837",2058.460271716756,"PACS70",70,1.39037,0.000686701,38.165,261.18626629252185,-38.730965721851675
1342241426,"V* V859 Aql",732.7080890973036,"PACS100",100,1.2302,0.00140796,39.4647,292.7551125530627,5.398158445486656
1342241426,"V* V859 Aql",732.7080890973036,"PACS70",70,2.14538,0.00284539,38.5853,292.7551125530627,5.398158445486656
1342270790,"2MASS J06235631+1430280",3408.316291751875,"PACS100",100,0.00915357,0.0000453588,39.6466,95.98462422540081,14.507798495926023
1342270790,"2MASS J06235631+1430280",3408.316291751875,"PACS70",70,0.0466372,0.0000917974,38.6609,95.98462422540081,14.507798495926023
1342269777,"SS 103",3633.720930232558,"PACS100",100,38.8735,0.000396868,39.6621,109.89974230882105,-17.65497368148163
1342269777,"SS 103",3633.720930232558,"PACS70",70,56.7885,0.000801491,38.6745,109.89974230882105,-17.65497368148163
1342262369,"BRAN 366",2530.364372469636,"PACS100",100,0.0161497,0.00000787034,38.7667,175.1367712989327,-64.53491907787034
1342262369,"BRAN 366",2530.364372469636,"PACS70",70,0.0276021,0.0000157983,37.0471,175.1367712989327,-64.53491907787034
1342262377,"WRAY 16-110",1405.8765640376773,"PACS100",100,0.734092,0.000227662,39.6459,185.5965157205472,-63.288018272361185
1342262377,"WRAY 16-110",1405.8765640376773,"PACS70",70,1.36556,0.000459015,38.6495,185.5965157205472,-63.288018272361185
1342237926,"IRAS 13313-5838",1340.6622871698619,"PACS100",100,1.6066,0.00038287,38.8513,203.65586624521413,-58.89233524560242
1342237926,"IRAS 13313-5838",1340.6622871698619,"PACS70",70,2.71013,0.000750205,38.6368,203.65586624521413,-58.89233524560242
1342262359,"THA 35-II-3",2405.002405002405,"PACS100",100,0.540967,0.000150714,39.6497,152.50131713073517,-57.035364809768396
1342262359,"THA 35-II-3",2405.002405002405,"PACS70",70,1.01524,0.000305045,38.6632,152.50131713073517,-57.035364809768396
1342265664,"IRAS 17575-1647",,"PACS100",100,0.140474,0.0000876615,27.6961,270.1263136584802,-16.7905222145834
1342265664,"IRAS 17575-1647",,"PACS70",70,0.354379,0.000176897,37.0892,270.1263136584802,-16.7905222145834
1342269843,"V* R Mon",,"PACS100",100,34.2452,0.000557952,39.6665,99.79146437923562,8.735983000000001
1342269843,"V* R Mon",,"PACS70",70,57.6766,0.00112009,38.6563,99.79146437923562,8.735983000000001
1342211973,"V* EP Cha",,"PACS100",100,0.165259,0.000884552,34.673,131.75640750310606,-78.99280815729315
1342211973,"V* EP Cha",,"PACS70",70,0.252384,0.00176527,32.356,131.75640750310606,-78.99280815729315
1342211973,"V* EP Cha",,"PACS100",100,0.165259,0.000884552,34.673,131.75636733066116,-78.99280136250162
1342211973,"V* EP Cha",,"PACS70",70,0.252384,0.00176527,32.356,131.75636733066116,-78.99280136250162
1342211967,"V* EH Cha",,"PACS100",100,0.00928936,0.000109718,3.01364,130.40380853437895,-79.05840710141028
1342211967,"V* EH Cha",,"PACS70",70,0.0100744,0.000220925,2.6346,130.40380853437895,-79.05840710141028
1342211967,"V* EH Cha",,"PACS100",100,0.00928936,0.000109718,3.01364,130.40377017386794,-79.0584001197203
1342211967,"V* EH Cha",,"PACS70",70,0.0100744,0.000220925,2.6346,130.40377017386794,-79.0584001197203
1342211969,"V* EH Cha",,"PACS100",100,0.00928936,0.000109718,3.01364,130.40380853437895,-79.05840710141028
1342211969,"V* EH Cha",,"PACS70",70,0.0100744,0.000220925,2.6346,130.40380853437895,-79.05840710141028
1342211969,"V* EH Cha",,"PACS100",100,0.00928936,0.000109718,3.01364,130.40377017386794,-79.0584001197203
1342211969,"V* EH Cha",,"PACS70",70,0.0100744,0.000220925,2.6346,130.40377017386794,-79.0584001197203
1342211965,"V* EI Cha",,"PACS100",100,0.00547912,0.000193175,2.69572,130.59850180718118,-79.06741383138642
1342211965,"V* EI Cha",,"PACS70",70,0.00779132,0.000391603,2.9437,130.59850180718118,-79.06741383138642
1342211977,"V* EK Cha",,"PACS100",100,0.100442,0.0000996455,27.9369,130.612450151499,-78.96323188240741
1342211977,"V* EK Cha",,"PACS70",70,0.138908,0.000198965,21.9449,130.612450151499,-78.96323188240741
1342211977,"V* EK Cha",,"PACS100",100,0.100442,0.0000996455,27.9369,130.6124208451441,-78.96322683611112
1342211977,"V* EK Cha",,"PACS70",70,0.138908,0.000198965,21.9449,130.6124208451441,-78.96322683611112
1342217508,"V* RW Aur",64.85084306095979,"PACS100",100,1.06849,0.0000703217,39.5611,76.95607616817351,30.401248536248392
1342217508,"V* RW Aur",64.85084306095979,"PACS70",70,1.80313,0.000141024,38.5508,76.95607616817351,30.401248536248392
1342217508,"V* RW Aur",64.85084306095979,"PACS100",100,1.06849,0.0000703217,39.5611,76.95607705287337,30.401240881248235
1342217508,"V* RW Aur",64.85084306095979,"PACS70",70,1.80313,0.000141024,38.5508,76.95607705287337,30.401240881248235
1342215605,"CPD-36 6759",156.00624024961,"PACS100",100,25.0263,0.00096124,39.1175,228.95178295589193,-37.15452411249809
1342215605,"CPD-36 6759",156.00624024961,"PACS70",70,32.0308,0.00192894,38.6498,228.95178295589193,-37.15452411249809
1342216434,"BD+21 577",75.62237212256875,"PACS100",100,0.000447178,0.000447178,2.2704,60.72338413850024,22.136410079998473
1342216434,"BD+21 577",75.62237212256875,"PACS70",70,0.000906246,0.000906246,-0.692198,60.72338413850024,22.136410079998473
1342216438,"BD+21 584",120.95262285762668,"PACS100",100,0.000222677,0.000222677,1.22827,61.11871893103993,21.93454978625057
1342216438,"BD+21 584",120.95262285762668,"PACS70",70,0.00045195,0.00045195,0.542657,61.11871893103993,21.93454978625057
1342233254,"TWA 30",47.961630695443645,"PACS100",100,0.0121968,0.000446101,5.52077,173.07595589568007,-30.331155263101802
1342233254,"TWA 30",47.961630695443645,"PACS70",70,0.0228855,0.000832584,13.8145,173.07595589568007,-30.331155263101802
1342224192,"TWA 31",81.10497416806572,"PACS100",100,0.000107791,0.0000111614,2.27077,181.79518940718373,-32.51500449771098
1342224192,"TWA 31",81.10497416806572,"PACS70",70,0.000211505,0.0000223461,7.12125,181.79518940718373,-32.51500449771098
1342224192,"TWA 31",81.10497416806572,"PACS100",100,0.000107791,0.0000111614,2.27077,181.79518305528387,-32.515007080002746
1342224192,"TWA 31",81.10497416806572,"PACS70",70,0.000211505,0.0000223461,7.12125,181.79518305528387,-32.515007080002746
1342234393,"TWA 31",81.10497416806572,"PACS100",100,0.000107791,0.0000111614,2.27077,181.79518940718373,-32.51500449771098
1342234393,"TWA 31",81.10497416806572,"PACS70",70,0.000211505,0.0000223461,7.12125,181.79518940718373,-32.51500449771098
1342234393,"TWA 31",81.10497416806572,"PACS100",100,0.000107791,0.0000111614,2.27077,181.79518305528387,-32.515007080002746
1342234393,"TWA 31",81.10497416806572,"PACS70",70,0.000211505,0.0000223461,7.12125,181.79518305528387,-32.515007080002746
1342234394,"TWA 31",81.10497416806572,"PACS100",100,0.000107791,0.0000111614,2.27077,181.79518940718373,-32.51500449771098
1342234394,"TWA 31",81.10497416806572,"PACS70",70,0.000211505,0.0000223461,7.12125,181.79518940718373,-32.51500449771098
1342234394,"TWA 31",81.10497416806572,"PACS100",100,0.000107791,0.0000111614,2.27077,181.79518305528387,-32.515007080002746
1342234394,"TWA 31",81.10497416806572,"PACS70",70,0.000211505,0.0000223461,7.12125,181.79518305528387,-32.515007080002746
1342211993,"V* CE Ant",34.02899951338531,"PACS100",100,0.0812218,0.00116047,21.2549,160.62502855938834,-33.671229241666204
1342211993,"V* CE Ant",34.02899951338531,"PACS70",70,0.0943163,0.00234475,19.5707,160.62502855938834,-33.671229241666204
1342211993,"V* CE Ant",34.02899951338531,"PACS100",100,0.0812218,0.00116047,21.2549,160.62498886232717,-33.67123475583282
1342211993,"V* CE Ant",34.02899951338531,"PACS70",70,0.0943163,0.00234475,19.5707,160.62498886232717,-33.67123475583282
1342213854,"V* V1252 Cen",57.59705103098722,"PACS100",100,0.000952816,0.000221971,,188.7674756256946,-41.610809261669296
1342213854,"V* V1252 Cen",57.59705103098722,"PACS70",70,0.00222525,0.000449589,1.58915,188.7674756256946,-41.610809261669296
1342213854,"V* V1252 Cen",57.59705103098722,"PACS100",100,0.000952816,0.000221971,,188.76744542252564,-41.610818751530715
1342213854,"V* V1252 Cen",57.59705103098722,"PACS70",70,0.00222525,0.000449589,1.58915,188.76744542252564,-41.610818751530715
1342213856,"TWA 16",,"PACS100",100,0.000371747,0.000371747,2.57964,188.73436982207804,-45.635505997592595
1342213856,"TWA 16",,"PACS70",70,0.000752055,0.000752055,1.40685,188.73436982207804,-45.635505997592595
1342213856,"TWA 16",,"PACS100",100,0.000371747,0.000371747,2.57964,188.7343468832104,-45.63551171518519
1342213856,"TWA 16",,"PACS70",70,0.000752055,0.000752055,1.40685,188.7343468832104,-45.63551171518519
1342213858,"TWA 16",,"PACS100",100,0.000371747,0.000371747,2.57964,188.73436982207804,-45.635505997592595
1342213858,"TWA 16",,"PACS70",70,0.000752055,0.000752055,1.40685,188.73436982207804,-45.635505997592595
1342213858,"TWA 16",,"PACS100",100,0.000371747,0.000371747,2.57964,188.7343468832104,-45.63551171518519
1342213858,"TWA 16",,"PACS70",70,0.000752055,0.000752055,1.40685,188.7343468832104,-45.63551171518519
1342211983,"HD 298936",53.35040546308152,"PACS100",100,0.000605387,0.000605387,,153.31126456425798,-52.514973825555956
1342211983,"HD 298936",53.35040546308152,"PACS70",70,0.0012326,0.0012326,0.470246,153.31126456425798,-52.514973825555956
1342211983,"HD 298936",53.35040546308152,"PACS100",100,0.000605387,0.000605387,,153.31123585368377,-52.51497118611155
1342211983,"HD 298936",53.35040546308152,"PACS70",70,0.0012326,0.0012326,0.470246,153.31123585368377,-52.51497118611155
1342222618,"TWA 23",55.67060814572338,"PACS100",100,0.000536524,0.000536524,2.51791,181.86382355579542,-32.78347566888656
1342222618,"TWA 23",55.67060814572338,"PACS70",70,0.00108345,0.00108345,1.25396,181.86382355579542,-32.78347566888656
1342222618,"TWA 23",55.67060814572338,"PACS100",100,0.000536524,0.000536524,2.51791,181.86378748766472,-32.78348645221954
1342222618,"TWA 23",55.67060814572338,"PACS70",70,0.00108345,0.00108345,1.25396,181.86378748766472,-32.78348645221954
1342222620,"TWA 23",55.67060814572338,"PACS100",100,0.000536524,0.000536524,2.51791,181.86382355579542,-32.78347566888656
1342222620,"TWA 23",55.67060814572338,"PACS70",70,0.00108345,0.00108345,1.25396,181.86382355579542,-32.78347566888656
1342222620,"TWA 23",55.67060814572338,"PACS100",100,0.000536524,0.000536524,2.51791,181.86378748766472,-32.78348645221954
1342222620,"TWA 23",55.67060814572338,"PACS70",70,0.00108345,0.00108345,1.25396,181.86378748766472,-32.78348645221954
1342213624,"V* V1249 Cen",53.110975383062915,"PACS100",100,0.000639689,0.000639689,2.30577,183.87772345903448,-39.8119133949975
1342213624,"V* V1249 Cen",53.110975383062915,"PACS70",70,0.00129566,0.00129566,1.41418,183.87772345903448,-39.8119133949975
1342213624,"V* V1249 Cen",53.110975383062915,"PACS100",100,0.000639689,0.000639689,2.30577,183.8776910360885,-39.811922556247204
1342213624,"V* V1249 Cen",53.110975383062915,"PACS70",70,0.00129566,0.00129566,1.41418,183.8776910360885,-39.811922556247204
1342213626,"V* V1249 Cen",53.110975383062915,"PACS100",100,0.000639689,0.000639689,2.30577,183.87772345903448,-39.8119133949975
1342213626,"V* V1249 Cen",53.110975383062915,"PACS70",70,0.00129566,0.00129566,1.41418,183.87772345903448,-39.8119133949975
1342213626,"V* V1249 Cen",53.110975383062915,"PACS100",100,0.000639689,0.000639689,2.30577,183.8776910360885,-39.811922556247204
1342213626,"V* V1249 Cen",53.110975383062915,"PACS70",70,0.00129566,0.00129566,1.41418,183.8776910360885,-39.811922556247204
1342267429,"V* TY CrA",136.4442625187611,"PACS100",100,20.9456,0.000694884,39.5968,285.4201399584837,-36.87617650881787
1342267429,"V* TY CrA",136.4442625187611,"PACS70",70,34.4575,0.00139466,38.617,285.4201399584837,-36.87617650881787
1342234443,"IRAS 20094+3721",1958.8638589618024,"PACS100",100,1.39821,0.000873377,39.2992,302.8200506693002,37.51445711333356
1342234443,"IRAS 20094+3721",1958.8638589618024,"PACS70",70,2.42156,0.00176298,38.619,302.8200506693002,37.51445711333356
1342221342,"TYC 3983-224-1",1391.0140492418973,"PACS100",100,0.968947,0.000641452,39.3899,336.7712907355937,54.35805234752339
1342221342,"TYC 3983-224-1",1391.0140492418973,"PACS70",70,1.67693,0.00129338,38.5636,336.7712907355937,54.35805234752339
1342225114,"IRAS 23421+5527",4081.6326530612246,"PACS100",100,0.0216016,0.000356082,15.8356,356.1434465021297,55.73339567629632
1342225114,"IRAS 23421+5527",4081.6326530612246,"PACS70",70,0.0411588,0.000719785,20.4216,356.1434465021297,55.73339567629632
1342222528,"TYC 4144-329-2",393.65429280006305,"PACS100",100,0.0303478,0.0023439,18.6096,155.79113774717968,61.61199597194556
1342222528,"TYC 4144-329-2",393.65429280006305,"PACS70",70,0.0533587,0.00456347,23.4522,155.79113774717968,61.61199597194556
1342221772,"TYC 4167-629-1",1309.2432573972244,"PACS100",100,0.0311727,0.000155089,30.3337,200.57384242964235,62.560535007503
1342221772,"TYC 4167-629-1",1309.2432573972244,"PACS70",70,0.0521839,0.000314187,25.9258,200.57384242964235,62.560535007503
1342225489,"IRAS F00267+0935",505.35678188801296,"PACS100",100,0.0144906,0.000765723,30.2683,7.327449388172886,9.87516045386358
1342225489,"IRAS F00267+0935",505.35678188801296,"PACS70",70,0.0276168,0.00155283,34.4434,7.327449388172886,9.87516045386358
1342217431,"TYC 6312-824-1",782.3501799405414,"PACS100",100,0.0951387,0.000135829,31.3134,296.6333378798303,-15.73008641937457
1342217431,"TYC 6312-824-1",782.3501799405414,"PACS70",70,0.173957,0.000274399,34.5951,296.6333378798303,-15.73008641937457
1342228862,"V* T Tau",144.3209698369173,"PACS100",100,7.34141,0.00150811,26.9429,65.49766874900382,19.535080319213264
1342228862,"V* T Tau",144.3209698369173,"PACS70",70,12.8216,0.00304934,38.6543,65.49766874900382,19.535080319213264
1342228862,"V* T Tau",144.3209698369173,"PACS100",100,7.34141,0.00150811,26.9429,65.49767404860278,19.535073793680905
1342228862,"V* T Tau",144.3209698369173,"PACS70",70,12.8216,0.00304934,38.6543,65.49767404860278,19.535073793680905
1342217385,"V* UZ Tau",,"PACS100",100,1.35513,0.00335164,39.442,68.17948855419692,25.875213365606307
1342217385,"V* UZ Tau",,"PACS70",70,2.04096,0.00630584,38.4335,68.17948855419692,25.875213365606307
1342265525,"BD-06 1253",489.9559039686428,"PACS100",100,0.268145,0.000665699,38.6656,84.10596391997088,-6.716032314583347
1342265525,"BD-06 1253",489.9559039686428,"PACS70",70,0.51599,0.00133432,38.5229,84.10596391997088,-6.716032314583347
1342262059,"BD+61 154",569.735642661805,"PACS100",100,1.53984,0.000405454,39.3785,10.826093731065894,61.91114144104149
1342262059,"BD+61 154",569.735642661805,"PACS70",70,2.7345,0.000819177,38.5603,10.826093731065894,61.91114144104149
1342226667,"WK81 1",131.70025023047543,"PACS100",100,0.0118959,0.000280167,6.21183,64.85947730912471,28.437211655090415
1342226667,"WK81 1",131.70025023047543,"PACS70",70,0.0180841,0.000563248,8.54282,64.85947730912471,28.437211655090415
1342229058,"V* V826 Tau",144.22938240978453,"PACS100",100,0.000314602,0.000244684,1.58706,68.06603854019441,18.027368004237157
1342229058,"V* V826 Tau",144.22938240978453,"PACS70",70,0.000633236,0.00049502,0.741836,68.06603854019441,18.027368004237157
1342229054,"V* V827 Tau",162.78161218908713,"PACS100",100,0.000319158,0.000247585,0.886229,68.06075419762492,18.337378284305107
1342229054,"V* V827 Tau",162.78161218908713,"PACS70",70,0.000643537,0.000501714,0.445056,68.06075419762492,18.337378284305107
1342217369,"V* V830 Tau",130.59774588290605,"PACS100",100,0.000206582,0.000206582,2.37547,68.29181645442068,24.56194917116199
1342217369,"V* V830 Tau",130.59774588290605,"PACS70",70,0.000418137,0.000418137,-0.606076,68.29181645442068,24.56194917116199
1342217492,"V* V836 Tau",169.57775139901645,"PACS100",100,0.045158,0.000485968,36.9598,75.7775046048183,25.388730110418102
1342217492,"V* V836 Tau",169.57775139901645,"PACS70",70,0.0730786,0.000934614,33.509,75.7775046048183,25.388730110418102
1342217492,"V* V836 Tau",169.57775139901645,"PACS100",100,0.045158,0.000485968,36.9598,75.77750552723961,25.388725338751573
1342217492,"V* V836 Tau",169.57775139901645,"PACS70",70,0.0730786,0.000934614,33.509,75.77750552723961,25.388725338751573
1342227057,"EM* LkHA 331",,"PACS100",100,0.000259712,0.000259712,1.44173,67.8492582511293,24.181326514817286
1342227057,"EM* LkHA 331",,"PACS70",70,0.000517802,0.000517802,2.62415,67.8492582511293,24.181326514817286
1342228013,"V* V928 Tau",,"PACS100",100,0.000407882,0.000407882,-0.0509949,68.07869078294513,24.3740997361136
1342228013,"V* V928 Tau",,"PACS70",70,0.000817616,0.000817616,-1.25411,68.07869078294513,24.3740997361136
1342269270,"V* VY Mon",,"PACS100",100,56.7901,0.00131313,39.6585,97.77885424315473,10.434692346296382
1342269270,"V* VY Mon",,"PACS70",70,103.117,0.0026487,38.6654,97.77885424315473,10.434692346296382
1342217476,"V* VY Tau",152.29044834307993,"PACS100",100,0.00831164,0.00027824,38.0294,69.82261694336466,22.798096075625953
1342217476,"V* VY Tau",152.29044834307993,"PACS70",70,0.0151864,0.000547154,37.9287,69.82261694336466,22.798096075625953
1342228929,"V* XZ Tau",,"PACS100",100,0.465532,0.0129636,38.3924,67.91706001135742,18.23234258278027
1342228929,"V* XZ Tau",,"PACS70",70,0.851806,0.0244865,38.354,67.91706001135742,18.23234258278027
1342228009,"V* ZZ Tau",134.2191799208107,"PACS100",100,0.0295751,0.00345226,12.0851,67.7141372309872,24.706134951110315
1342228009,"V* ZZ Tau",134.2191799208107,"PACS70",70,0.052115,0.00653317,19.4749,67.7141372309872,24.706134951110315
1342187365,"* bet Leo",10.99989000109999,"PACS100",100,0.438852,0.0656321,14.5495,177.26349327036172,14.571742186625414
1342187365,"* bet Leo",10.99989000109999,"PACS70",70,0.671791,0.134301,14.5447,177.26349327036172,14.571742186625414
1342187808,"* alf02 CVn",35.19887363604364,"PACS100",100,0.0201802,0.0201802,-0.242951,194.00611027533157,38.31852486222476
1342187808,"* alf02 CVn",35.19887363604364,"PACS70",70,0.0407559,0.0407559,,194.00611027533157,38.31852486222476
1342187806,"* eta Crv",18.281535648994513,"PACS100",100,0.260543,0.0174854,16.1602,188.01638223424465,-16.19616838888465
1342187806,"* eta Crv",18.281535648994513,"PACS70",70,0.268687,0.035498,14.7363,188.01638223424465,-16.19616838888465
1342231935,"V* AX Mic",3.9461741841284876,"PACS100",100,0.0348746,0.0348746,2.63687,319.3017123704676,-38.87062634027778
1342231935,"V* AX Mic",3.9461741841284876,"PACS70",70,0.070478,0.070478,,319.3017123704676,-38.87062634027778
1342231935,"V* AX Mic",3.9461741841284876,"PACS100",100,0.0348746,0.0348746,2.63687,319.2997751949339,-38.87115712731482
1342231935,"V* AX Mic",3.9461741841284876,"PACS70",70,0.070478,0.070478,,319.2997751949339,-38.87115712731482
1342224948,"BD-07 4003",6.303580433686334,"PACS100",100,0.0139897,0.00382374,4.3386,229.85810964718343,-7.722574814814815
1342224948,"BD-07 4003",6.303580433686334,"PACS70",70,0.0153726,0.0076048,7.51185,229.85810964718343,-7.722574814814815
1342224948,"BD-07 4003",6.303580433686334,"PACS100",100,0.0139897,0.00382374,4.3386,229.85779499967575,-7.722600150462963
1342224948,"BD-07 4003",6.303580433686334,"PACS70",70,0.0153726,0.0076048,7.51185,229.85779499967575,-7.722600150462963
1342238064,"* nu.02 Lup",14.812620352540364,"PACS100",100,0.00960657,0.00960657,,230.44243418950575,-48.31855203931088
1342238064,"* nu.02 Lup",14.812620352540364,"PACS70",70,0.0194744,0.0194744,1.1216,230.44243418950575,-48.31855203931088
1342240678,"CD-46 11540",4.540501271340355,"PACS100",100,0.00814016,0.00814016,,262.1693013279176,-46.89818140286086
1342240678,"CD-46 11540",4.540501271340355,"PACS70",70,0.0163901,0.0163901,-0.21617,262.1693013279176,-46.89818140286086
1342221849,"2MASS J11020983-3430355",59.769290538521304,"PACS100",100,0.000286817,0.0000284559,,165.5407230625301,-34.509925199746334
1342221849,"2MASS J11020983-3430355",59.769290538521304,"PACS70",70,0.000545519,0.000053494,7.11225,165.5407230625301,-34.509925199746334
1342223468,"2MASS J11085090-7625135",,"PACS100",100,0.00079299,0.0000427758,,167.21182299317957,-76.42046768624999
1342223468,"2MASS J11085090-7625135",,"PACS70",70,0.00147574,0.0000825609,,167.21182299317957,-76.42046768624999
1342241645,"2MASS J04155799+2746175",135.668642906565,"PACS100",100,0.00144599,0.0000723307,3.11239,63.99169990613867,27.771398204720768
1342241645,"2MASS J04155799+2746175",135.668642906565,"PACS70",70,0.00278302,0.000141211,5.16914,63.99169990613867,27.771398204720768
1342243086,"2MASS J04390163+2336029",,"PACS100",100,0.00193774,0.0000774307,,69.75683741248638,23.60074764590335
1342243086,"2MASS J04390163+2336029",,"PACS70",70,0.00364335,0.000153793,,69.75683741248638,23.60074764590335
1342223862,"TYC 1777-1480-1",39.26187671770711,"PACS100",100,0.0395611,0.00131135,11.9849,34.35334482810001,28.741581517757535
1342223862,"TYC 1777-1480-1",39.26187671770711,"PACS70",70,0.0540034,0.00265904,11.232,34.35334482810001,28.741581517757535
1342223862,"TYC 1777-1480-1",39.26187671770711,"PACS100",100,0.0395611,0.00131135,11.9849,34.35338568186696,28.741551887341302
1342223862,"TYC 1777-1480-1",39.26187671770711,"PACS70",70,0.0540034,0.00265904,11.232,34.35338568186696,28.741551887341302
1342224918,"2MASS J12265135-3316124",,"PACS100",100,0.0651041,0.0000325804,,186.71376491376324,-33.27025123833456
1342224918,"2MASS J12265135-3316124",,"PACS70",70,0.0564521,0.0000608625,2.01875,186.71376491376324,-33.27025123833456
1342224918,"2MASS J12265135-3316124",,"PACS100",100,0.0349912,0.000137552,,186.71379034076006,-33.27022490462963
1342224918,"2MASS J12265135-3316124",,"PACS70",70,0.0537446,0.000270699,26.0093,186.71379034076006,-33.27022490462963
1342233101,"2MASS J10284580-2830374",61.39526888058006,"PACS100",100,0.0198087,0.000129851,,157.19058378425976,-28.51046547483895
1342233101,"2MASS J10284580-2830374",61.39526888058006,"PACS70",70,0.0295587,0.000254859,17.2601,157.19058378425976,-28.51046547483895
1342233095,"2MASS J10455263-2819303",83.98773779028262,"PACS100",100,0.0000189017,0.0000189017,-0.416702,161.46910728844608,-28.325134058447986
1342233095,"2MASS J10455263-2819303",83.98773779028262,"PACS70",70,0.000036117,0.000036117,1.3017,161.46910728844608,-28.325134058447986
1342211961,"2MASS J08431857-7905181",,"PACS100",100,0.130332,0.00323323,12.361,130.82702051725292,-79.08831337030105
1342211961,"2MASS J08431857-7905181",,"PACS70",70,0.210231,0.00594457,,130.82702051725292,-79.08831337030105
1342211961,"2MASS J08431857-7905181",,"PACS100",100,0.130332,0.00323323,12.361,130.8269837370032,-79.08830641305569
1342211961,"2MASS J08431857-7905181",,"PACS70",70,0.210231,0.00594457,,130.8269837370032,-79.08830641305569
1342211995,"TYC 7201-27-1",46.08061342512592,"PACS100",100,0.00125154,0.00125154,0.463821,167.30721291198978,-30.027822037383554
1342211995,"TYC 7201-27-1",46.08061342512592,"PACS70",70,0.00252603,0.00252603,-0.101262,167.30721291198978,-30.027822037383554
1342211995,"TYC 7201-27-1",46.08061342512592,"PACS100",100,0.00125154,0.00125154,0.463821,167.30718399398887,-30.027824288054788
1342211995,"TYC 7201-27-1",46.08061342512592,"PACS70",70,0.00252603,0.00252603,-0.101262,167.30718399398887,-30.027824288054788
1342215623,"2MASS J15355780-2324046",,"PACS100",100,0.000083083,0.000083083,,233.99081166818235,-23.40134429374936
1342215623,"2MASS J15355780-2324046",,"PACS70",70,0.000168157,0.000168157,,233.99081166818235,-23.40134429374936
1342215623,"2MASS J15355780-2324046",,"PACS100",100,0.000083083,0.000083083,,233.99080685127782,-23.401351906249285
1342215623,"2MASS J15355780-2324046",,"PACS70",70,0.000168157,0.000168157,,233.99080685127782,-23.401351906249285
1342215494,"2MASS J15582981-2310077",,"PACS100",100,0.00741339,0.000235369,3.67169,239.62417740962886,-23.168896637499856
1342215494,"2MASS J15582981-2310077",,"PACS70",70,0.0130332,0.000448635,7.6772,239.62417740962886,-23.168896637499856
1342215494,"2MASS J15582981-2310077",,"PACS100",100,0.00299377,0.0000480633,11.0427,239.62417743962888,-23.168896607499857
1342215494,"2MASS J15582981-2310077",,"PACS70",70,0.00540381,0.0000931397,9.38238,239.62417743962888,-23.168896607499857
1342215440,"2MASS J16054540-2023088",,"PACS100",100,0.000523883,0.00000190204,21.6923,241.43957138664146,-20.3854862629047
1342215440,"2MASS J16054540-2023088",,"PACS70",70,0.00101383,0.00000381529,22.6007,241.43957138664146,-20.3854862629047
